layer, level, fraction, repeat, accuracy
classifier.4, synapse, 0.5, 0, 0.7958999872207642
classifier.4, synapse, 0.6, 0, 0.7872999906539917
classifier.4, synapse, 0.7, 0, 0.7818999886512756
classifier.4, synapse, 0.8, 0, 0.763700008392334
classifier.4, synapse, 0.9, 0, 0.7143999934196472
classifier.4, synapse, 1.0, 0, 0.04999999701976776
classifier.4, node, 0.0, 0, 0.8000999689102173
classifier.4, node, 0.1, 0, 0.8003999590873718
classifier.4, node, 0.2, 0, 0.795799970626831
classifier.4, node, 0.3, 0, 0.7875999808311462
classifier.4, node, 0.4, 0, 0.7823999524116516
classifier.4, node, 0.5, 0, 0.7750999927520752
classifier.4, node, 0.6, 0, 0.7633999586105347
classifier.4, node, 0.7, 0, 0.7443000078201294
classifier.4, node, 0.8, 0, 0.7076999545097351
classifier.4, node, 0.9, 0, 0.6025999784469604
classifier.4, node, 1.0, 0, 0.04999999701976776
classifier.6, synapse, 0.0, 0, 0.8000999689102173
classifier.6, synapse, 0.1, 0, 0.796999990940094
classifier.6, synapse, 0.2, 0, 0.7907999753952026
classifier.6, synapse, 0.3, 0, 0.7874999642372131
classifier.6, synapse, 0.4, 0, 0.7810999751091003
classifier.6, synapse, 0.5, 0, 0.7708999514579773
classifier.6, synapse, 0.6, 0, 0.7587999701499939
classifier.6, synapse, 0.7, 0, 0.731499969959259
classifier.6, synapse, 0.8, 0, 0.6905999779701233
classifier.6, synapse, 0.9, 0, 0.6019999980926514
classifier.6, synapse, 1.0, 0, 0.04999999701976776
classifier.6, node, 0.0, 0, 0.8000999689102173
classifier.6, node, 0.1, 0, 0.7265999913215637
classifier.6, node, 0.2, 0, 0.6710000038146973
classifier.6, node, 0.3, 0, 0.5841000080108643
classifier.6, node, 0.4, 0, 0.515999972820282
classifier.6, node, 0.5, 0, 0.43039998412132263
classifier.6, node, 0.6, 0, 0.3515999913215637
classifier.6, node, 0.7, 0, 0.2750999927520752
classifier.6, node, 0.8, 0, 0.19089999794960022
classifier.6, node, 0.9, 0, 0.11339999735355377
classifier.6, node, 1.0, 0, 0.04999999701976776
